CountryCode,Reference area,Measure,Water type,Unit of measure,Year,Value,Observation status,Unit multiplier
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2008,29528.79,Estimated value,Millions
MEX,Mexico,Agriculture freshwater abstraction,Surface water,Cubic metres,2001,35696.487,Time series break,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2001,44031.664,Time series break,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,1997,35716.0,Estimated value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2021,89944.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2020,89547.781,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2019,89350.734,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2018,88839.734,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2017,87841.523,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2016,86576.75,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2015,85664.25,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2014,84928.805,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2013,81651.195,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2012,82733.711,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2011,81588.148,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2010,80213.453,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2009,80587.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2008,79752.281,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2007,78949.563,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2006,77322.047,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2005,76508.422,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2004,75433.18,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2003,74687.344,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2002,72650.781,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2001,68829.648,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,2000,70427.68,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,1999,78593.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,1998,79355.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,1997,70518.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,1995,73672.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Total,Cubic metres,1994,73641.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2021,54343.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2020,54233.26,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2019,54248.522,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2018,54000.931,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2017,53456.207,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2016,52757.611,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2015,52353.191,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2014,52022.694,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2013,51276.946,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2012,50950.569,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2011,50974.359,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2010,50008.629,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2009,50479.767,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2008,50223.49,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2007,50013.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2006,48981.41,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2005,48771.535,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2004,48237.203,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2003,47969.398,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2002,46940.111,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,2000,43706.76,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,1999,53072.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,1998,51279.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,1997,34802.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,1995,48572.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Surface water,Cubic metres,1994,45597.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2021,35601.0,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2020,35314.52,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2019,35102.215,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2018,34838.801,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2017,34385.318,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2016,33819.142,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2015,33311.056,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2014,32906.11,Normal value,Millions
MEX,Mexico,Total freshwater abstraction,Ground water,Cubic metres,2013,30374.246,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2014,8474.5,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2013,9671.3,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2012,9798.28,Normal value,Millions
NLD,Netherlands,Irrigable area,Not applicable,Hectares,2007,468360.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2007,111299.572,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2006,155471.354,Normal value,Units
NLD,Netherlands,Irrigable area,Not applicable,Hectares,2005,401960.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2005,86731.882,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2004,99995.743,Normal value,Units
NLD,Netherlands,Irrigable area,Not applicable,Hectares,2003,357560.0,Normal value,Units
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,1991,192.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,1990,96.0,Normal value,Millions
NLD,Netherlands,Irrigable area,Not applicable,Hectares,2020,592245.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2019,255241.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2018,296856.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2017,142774.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2016,75503.0,Normal value,Units
NLD,Netherlands,Irrigable area,Not applicable,Hectares,2016,522580.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2015,134262.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2014,100409.528,Normal value,Units
NLD,Netherlands,Irrigable area,Not applicable,Hectares,2013,499430.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2013,135720.954,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2012,53864.977,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2011,156174.199,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2010,174319.734,Normal value,Units
NLD,Netherlands,Irrigable area,Not applicable,Hectares,2010,486010.0,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2009,124364.627,Normal value,Units
NLD,Netherlands,Irrigation area,Not applicable,Hectares,2008,84740.125,Normal value,Units
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2004,32.25,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2003,57.32,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2002,19.3,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2001,20.2,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,1999,17.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,1998,10.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,1997,12.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,1996,74.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,1995,58.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,1992,53.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,1991,84.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,1990,93.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2020,214.2,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2019,198.8,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2018,225.34,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2017,96.98,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2016,56.44,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2015,77.01,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2014,60.84,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2013,83.01,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2012,46.69,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2011,88.58,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2010,93.23,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2009,73.35,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2008,51.57,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2007,49.28,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2006,91.98,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2005,54.79,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2004,55.26,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2003,141.71,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2002,33.3,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,2001,33.2,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,1999,60.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,1998,43.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,1997,78.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,1996,155.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,1995,203.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Ground water,Cubic metres,1992,131.0,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2011,9198.95,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2010,9934.03,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2009,10341.5,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2008,9424.1,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2007,9619.1,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2006,9660.1,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2005,10148.5,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2004,10213.1,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2003,10161.9,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2001,7938.2,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,1996,5353.6,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,1991,6751.0,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,1990,6751.0,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2020,1171.0,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2019,1143.7,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2018,1187.79,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2017,1014.68,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2016,983.38,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2015,992.6,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2014,964.92,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2013,992.04,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2012,940.53,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2011,989.11,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2010,997.13,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2009,1015.34,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2008,989.01,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2007,993.23,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2006,1051.8,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2005,1004.17,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2004,1044.6,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2003,1160.44,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,2001,976.5,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,1996,1152.9,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,1991,1049.0,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Ground water,Cubic metres,1990,1049.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2020,307.2,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2019,253.4,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2018,302.17,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2017,119.71,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2016,76.5,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2015,105.9,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2014,82.78,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2013,106.86,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2012,60.2,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2011,119.44,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2010,121.97,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2009,92.88,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2008,71.69,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2007,71.86,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2006,121.84,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2005,74.82,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2004,87.51,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2003,199.03,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2002,52.6,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,2001,53.4,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,1999,77.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,1998,53.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,1997,90.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,1996,229.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,1995,261.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,1992,184.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,1991,276.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Total,Cubic metres,1990,189.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2020,93.0,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2019,54.6,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2018,76.83,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2017,22.73,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2016,20.06,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2015,28.89,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2014,21.94,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2013,23.85,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2012,13.51,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2011,30.86,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2010,28.74,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2009,19.53,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2008,20.12,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2007,22.58,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2006,29.86,Normal value,Millions
NLD,Netherlands,Agriculture freshwater abstraction,Surface water,Cubic metres,2005,20.03,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2020,8306.0,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2019,8403.4,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2018,8090.19,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2017,7914.78,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2016,8021.28,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2015,8444.2,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2014,9439.42,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2013,10663.34,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2012,10738.81,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2011,10188.06,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2010,10931.16,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2009,11356.84,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2008,10413.11,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2007,10612.33,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2006,10711.9,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2005,11152.67,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2004,11257.7,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2003,11322.34,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,2001,8914.7,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,1996,6506.5,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,1991,7800.0,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Total,Cubic metres,1990,7800.0,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2020,7135.0,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2019,7259.7,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2018,6902.4,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2017,6900.1,Normal value,Millions
NLD,Netherlands,Total freshwater abstraction,Surface water,Cubic metres,2016,7037.9,Normal value,Millions
NZL,New Zealand,Total freshwater abstraction,Total,Cubic metres,2006,4907.7,Normal value,Millions
NZL,New Zealand,Total freshwater abstraction,Total,Cubic metres,1999,3139.6,Normal value,Millions
NZL,New Zealand,Total freshwater abstraction,Surface water,Cubic metres,2010,3527.0,Normal value,Millions
NZL,New Zealand,Irrigable area,Not applicable,Hectares,2004,533224.0,Normal value,Units
NZL,New Zealand,Irrigable area,Not applicable,Hectares,2003,489750.0,Normal value,Units
NZL,New Zealand,Irrigation area,Not applicable,Hectares,2003,424789.0,Normal value,Units
NZL,New Zealand,Irrigation area,Not applicable,Hectares,2002,467000.0,Normal value,Units
NZL,New Zealand,Irrigable area,Not applicable,Hectares,2002,467600.0,Normal value,Units
NZL,New Zealand,Irrigable area,Not applicable,Hectares,1995,285000.0,Normal value,Units
NZL,New Zealand,Irrigable area,Not applicable,Hectares,1990,280000.0,Normal value,Units
NZL,New Zealand,Total freshwater abstraction,Surface water,Cubic metres,2006,3511.5,Normal value,Millions
NZL,New Zealand,Total freshwater abstraction,Surface water,Cubic metres,1999,2213.4,Normal value,Millions
NZL,New Zealand,Total freshwater abstraction,Ground water,Cubic metres,2010,1673.5,Normal value,Millions
NZL,New Zealand,Total freshwater abstraction,Ground water,Cubic metres,2006,1396.2,Normal value,Millions
NZL,New Zealand,Total freshwater abstraction,Ground water,Cubic metres,1999,926.2,Normal value,Millions
NZL,New Zealand,Agriculture freshwater abstraction,Total,Cubic metres,2010,3206.5,Normal value,Millions
NZL,New Zealand,Agriculture freshwater abstraction,Total,Cubic metres,2006,2820.2,Normal value,Millions
NZL,New Zealand,Agriculture freshwater abstraction,Surface water,Cubic metres,2010,2176.0,Normal value,Millions
NZL,New Zealand,Agriculture freshwater abstraction,Surface water,Cubic metres,2006,1917.0,Normal value,Millions
NZL,New Zealand,Agriculture freshwater abstraction,Ground water,Cubic metres,2010,1030.5,Normal value,Millions
NZL,New Zealand,Agriculture freshwater abstraction,Ground water,Cubic metres,2006,903.2,Normal value,Millions
NZL,New Zealand,Irrigation area,Not applicable,Hectares,2020,750881.0,Normal value,Units
NZL,New Zealand,Irrigation area,Not applicable,Hectares,2019,735073.0,Normal value,Units
NZL,New Zealand,Irrigation area,Not applicable,Hectares,2017,746700.0,Normal value,Units
NZL,New Zealand,Irrigation area,Not applicable,Hectares,2014,700425.0,Normal value,Units
NZL,New Zealand,Irrigable area,Not applicable,Hectares,2012,721740.0,Normal value,Units
NZL,New Zealand,Irrigable area,Not applicable,Hectares,2007,619293.0,Normal value,Units
NZL,New Zealand,Irrigation area,Not applicable,Hectares,2004,463901.0,Normal value,Units
NZL,New Zealand,Total freshwater abstraction,Total,Cubic metres,2014,9874.35,Time series break,Millions
NZL,New Zealand,Total freshwater abstraction,Ground water,Cubic metres,2014,2563.53,Time series break,Millions
NZL,New Zealand,Total freshwater abstraction,Surface water,Cubic metres,2014,7310.82,Time series break,Millions
NOR,Norway,Irrigation area,Not applicable,Hectares,2013,19659.0,Normal value,Units
NOR,Norway,Irrigation area,Not applicable,Hectares,2010,40377.0,Normal value,Units
NOR,Norway,Irrigable area,Not applicable,Hectares,2010,93252.0,Normal value,Units
NOR,Norway,Irrigable area,Not applicable,Hectares,2007,114855.0,Normal value,Units
NOR,Norway,Irrigation area,Not applicable,Hectares,2006,55758.9,Normal value,Units
NOR,Norway,Irrigable area,Not applicable,Hectares,2005,118024.0,Normal value,Units
NOR,Norway,Irrigation area,Not applicable,Hectares,2004,43589.1,Normal value,Units
NOR,Norway,Irrigable area,Not applicable,Hectares,2003,123518.0,Normal value,Units
NOR,Norway,Irrigable area,Not applicable,Hectares,1999,134396.0,Normal value,Units
NOR,Norway,Irrigable area,Not applicable,Hectares,1995,127199.7,Normal value,Units
NOR,Norway,Total freshwater abstraction,Surface water,Cubic metres,2003,2476.0,Normal value,Millions
NOR,Norway,Total freshwater abstraction,Surface water,Cubic metres,1999,2348.0,Normal value,Millions
NOR,Norway,Total freshwater abstraction,Surface water,Cubic metres,1997,2420.0,Normal value,Millions
NOR,Norway,Agriculture freshwater abstraction,Total,Cubic metres,1999,769.3,Normal value,Millions
NOR,Norway,Agriculture freshwater abstraction,Total,Cubic metres,1998,696.4,Normal value,Millions
NOR,Norway,Agriculture freshwater abstraction,Total,Cubic metres,1997,762.7,Normal value,Millions
NOR,Norway,Agriculture freshwater abstraction,Total,Cubic metres,1996,228.1,Normal value,Millions
