STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,EROSION_LEVEL,Erosion risk level,WATER_TYPE,Water type,NUTRIENTS,Nutrients,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2009,,30107.237,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1996,,5050458.19,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1995,,5163921,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1994,,5598982,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1993,,5211040,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1992,,5346633,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1991,,5396173,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1990,,5115391,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2007,,6460000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2006,,6460000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2006,,5367918.05,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2005,,5387348.1,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2005,,6400000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2004,,6300000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2004,,5080856.57,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2003,,5031627.39,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2002,,4950681.54,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2002,,6300000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2001,,6300000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2001,,4851375.6,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2000,,4802054.08,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2000,,6300000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1999,,6300000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1999,,4903099.57,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1998,,5134340.17,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,1997,,5353783.57,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2008,,20480.869,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2007,,20080.808,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2006,,19679.713,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2005,,19175.967,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2004,,18733.527,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2003,,18384.641,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2002,,17814.171,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2001,,16941.68,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2000,,19226,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1999,,16913,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1998,,16083,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1995,,17800,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1994,,20100,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1993,,16199,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1990,,17324,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2021,,5987074.85,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2020,,6500000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2020,,6062805.34,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2019,,6036621.96,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2019,,6500000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2018,,6500000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2018,,6172784.69,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2017,,6075896.83,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2016,,6500000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2016,,6047390.24,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2015,,5970980.16,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2014,,6500000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2014,,5868679.27,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2013,,5794116.29,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2012,,6400000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2012,,5721236.54,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2011,,6225955.12,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2010,,5676585.73,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2009,,5626024.44,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2009,,6500000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGABLEAREA,Irrigable area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2008,,6500000,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2008,,5612662.33,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,IRRIGATIONAREA,Irrigation area,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,HA,Hectares,2007,,5449780.08,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2007,,28936.562,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2006,,28340.635,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2005,,27736.89,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2004,,27195.976,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2003,,26717.947,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2002,,25710.674,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2001,,24797.984,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,2000,,26720.92,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1999,,25521,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1998,,28076,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1995,,25100,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1994,,28044,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1993,,24000,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHW,Total freshwater abstraction,_Z,Not applicable,GW,Ground water,_Z,Not applicable,M3,Cubic metres,1990,,24453,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2021,,66517,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2020,,67826.922,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2019,,67646.297,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2018,,67263.664,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2017,,66799.023,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2016,,66048.664,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2015,,65359.457,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2014,,65154.996,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2013,,61822.703,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2012,,63349.699,,2,Two,A,Normal value,6,Millions,,
DATAFLOW,OECD.TAD.ARP:DSD_AGRI_ENV@DF_AGWATER(1.0),Water use,I,MEX,Mexico,A,Annual,TOTFRESHAG,Agriculture freshwater abstraction,_Z,Not applicable,_T,Total,_Z,Not applicable,M3,Cubic metres,2011,,62096.012,,2,Two,A,Normal value,6,Millions,,
